input_name,utmb_index,utmb_match_name,utmb_match_score,utmb_profile_url,itra_score,itra_match_name,itra_match_score,itra_profile_url,betrail_score,betrail_match_name,betrail_match_score,betrail_profile_url,combined_score,notes
Manon Puma,524.0,Manon PUMA,1.0,https://utmb.world/runner/1249229.manon.puma,,,,,,,,,524.0,ITRA skipped because UTMB 524.0 <= threshold 700.0
Fanny Uliana,523.0,Fanny ULIANA,1.0,https://utmb.world/runner/1810061.fanny.uliana,,,,,,,,,523.0,ITRA skipped because UTMB 523.0 <= threshold 700.0
Claude-Emmanuel BEROUJON,522.0,Claude-Emmanuel BEROUJON,1.0,https://utmb.world/runner/6785062.claudeemmanuel.beroujon,,,,,,,,,522.0,ITRA skipped because UTMB 522.0 <= threshold 700.0
Bertrand MONTFORT,522.0,Bertrand MONTFORT,1.0,https://utmb.world/runner/5766598.bertrand.montfort,,,,,,,,,522.0,ITRA skipped because UTMB 522.0 <= threshold 700.0
Elie GAUTHIER,521.0,Elie GAUTHIER,1.0,https://utmb.world/runner/5873854.elie.gauthier,,,,,,,,,521.0,ITRA skipped because UTMB 521.0 <= threshold 700.0
Hugo LEROY,521.0,Hugo LEROY,1.0,https://utmb.world/runner/6731368.hugo.leroy,,,,,,,,,521.0,ITRA skipped because UTMB 521.0 <= threshold 700.0
Yannick THIMONIER,521.0,Yannick THIMONIER,1.0,https://utmb.world/runner/7169862.yannick.thimonier,,,,,,,,,521.0,ITRA skipped because UTMB 521.0 <= threshold 700.0
Antonin Mariaccia,520.0,Antonin MARIACCIA,1.0,https://utmb.world/runner/6848272.antonin.mariaccia,,,,,,,,,520.0,ITRA skipped because UTMB 520.0 <= threshold 700.0
Aurelien Esparza,519.0,Aurelien ESPARZA,1.0,https://utmb.world/runner/4988564.aurelien.esparza,,,,,,,,,519.0,ITRA skipped because UTMB 519.0 <= threshold 700.0
CHRISTIAN MONTAGNY,518.0,Christian MONTAGNY,1.0,https://utmb.world/runner/4306265.christian.montagny,,,,,,,,,518.0,ITRA skipped because UTMB 518.0 <= threshold 700.0
Romain MOUNETOU,518.0,Romain MOUNETOU,1.0,https://utmb.world/runner/1359937.romain.mounetou,,,,,,,,,518.0,ITRA skipped because UTMB 518.0 <= threshold 700.0
Bertrand Forgerais,518.0,Bertrand FORGERAIS,1.0,https://utmb.world/runner/6567482.bertrand.forgerais,,,,,,,,,518.0,ITRA skipped because UTMB 518.0 <= threshold 700.0
Kilian Martin,517.0,Kilian MARTIN,1.0,https://utmb.world/runner/4556852.kilian.martin,,,,,,,,,517.0,ITRA skipped because UTMB 517.0 <= threshold 700.0
Justine Delechamp,516.0,Justine DELECHAMP,1.0,https://utmb.world/runner/592347.justine.delechamp,,,,,,,,,516.0,ITRA skipped because UTMB 516.0 <= threshold 700.0
ISABELLE GRAND,515.0,Isabelle GRAND,1.0,https://utmb.world/runner/2442951.isabelle.grand,,,,,,,,,515.0,ITRA skipped because UTMB 515.0 <= threshold 700.0
Loic Laroche,515.0,Loïc LAROCHE,1.0,https://utmb.world/runner/5241588.loic.laroche,,,,,,,,,515.0,ITRA skipped because UTMB 515.0 <= threshold 700.0
Florian WALCH,513.0,Florian WALCH,1.0,https://utmb.world/runner/4901258.florian.walch,,,,,,,,,513.0,ITRA skipped because UTMB 513.0 <= threshold 700.0
SYLVAIN DESBOIS,513.0,Sylvain DESBOIS,1.0,https://utmb.world/runner/42843.sylvain.desbois,,,,,,,,,513.0,ITRA skipped because UTMB 513.0 <= threshold 700.0
Khier Alti,512.0,Khier ALTI,1.0,https://utmb.world/runner/30323.khier.alti,,,,,,,,,512.0,ITRA skipped because UTMB 512.0 <= threshold 700.0
franck desrayaud,512.0,Franck DESRAYAUD,1.0,https://utmb.world/runner/4185706.franck.desrayaud,,,,,,,,,512.0,ITRA skipped because UTMB 512.0 <= threshold 700.0
Stephane Nieder,511.0,Stéphane NIEDER,1.0,https://utmb.world/runner/6366540.stephane.nieder,,,,,,,,,511.0,ITRA skipped because UTMB 511.0 <= threshold 700.0
Fabrice LAURENT,511.0,Fabrice LAURENT,1.0,https://utmb.world/runner/349608.fabrice.laurent,,,,,,,,,511.0,ITRA skipped because UTMB 511.0 <= threshold 700.0
Anthony Gimaret,510.0,Anthony GIMARET,1.0,https://utmb.world/runner/5837731.anthony.gimaret,,,,,,,,,510.0,ITRA skipped because UTMB 510.0 <= threshold 700.0
Kilian Commarmond,509.0,Kilian COMMARMOND,1.0,https://utmb.world/runner/7915530.kilian.commarmond,,,,,,,,,509.0,ITRA skipped because UTMB 509.0 <= threshold 700.0
Yoan PIBERNE,508.0,Yoan PIBERNE,1.0,https://utmb.world/runner/5873852.yoan.piberne,,,,,,,,,508.0,ITRA skipped because UTMB 508.0 <= threshold 700.0
Manuel Villette,508.0,Manuel VILLETTE,1.0,https://utmb.world/runner/11495.manuel.villette,,,,,,,,,508.0,ITRA skipped because UTMB 508.0 <= threshold 700.0
Dorian DELHOMME,506.0,Dorian DELHOMME,1.0,https://utmb.world/runner/7122604.dorian.delhomme,,,,,,,,,506.0,ITRA skipped because UTMB 506.0 <= threshold 700.0
Thibau LEJEUNE,506.0,Thibau LEJEUNE,1.0,https://utmb.world/runner/6285118.thibau.lejeune,,,,,,,,,506.0,ITRA skipped because UTMB 506.0 <= threshold 700.0
